user_id,usage_intensity,num_devices,has_camera,num_cameras,video_retention_days,daily_api_calls,iot_msg_per_device_per_day,automation_rules,notifications_enabled,cost_cloudfront,cost_apigw,cost_waf,cost_cognito,cost_iot_core,cost_iot_device_mgmt,cost_kvs_compute,cost_kvs_storage,cost_lambda,cost_step_functions,cost_sns,cost_dynamo_compute,cost_dynamo_storage,cost_timestream_compute,cost_timestream_storage,cost_s3_storage,cost_s3_requests,cost_s3_transfer,cost_cloudwatch,cost_network,cost_storage,cost_compute,cost_total_monthly
851,0.402,10,False,0,90,109.5,271.1,6,True,0.0595,0.0115,0.012,0.0,0.0995,1.0,0.0,0.0,0.038,0.045,0.002,0.0167,0.0001,0.0407,0.0002,0.0,0.0001,0.0,0.017,0.0595,0.0004,1.2824,1.3423
852,0.6817,2,True,3,30,175.2,424.9,10,True,0.095,0.0184,0.0132,0.0,0.0291,0.2,18.9955,47.5005,0.0209,0.075,0.0006,0.0137,0.0001,0.0127,0.0001,14.2501,3.1723,5.5761,0.0125,5.6712,61.7508,22.5639,89.9859
853,0.5062,7,False,0,90,134.0,328.4,7,True,0.0728,0.0141,0.0124,0.0,0.0817,0.7,0.0,0.0,0.0348,0.0525,0.0017,0.0167,0.0001,0.0345,0.0002,0.0,0.0001,0.0,0.0161,0.0728,0.0003,0.9645,1.0376
854,0.5557,6,True,4,14,145.6,355.6,8,False,0.079,0.0153,0.0126,0.0,0.0749,0.6,21.1805,24.7357,0.0337,0.06,0.0,0.0167,0.0001,0.032,0.0002,7.4207,1.652,2.9038,0.0158,2.9828,32.1567,23.6935,58.833
855,0.5028,3,False,0,7,133.2,326.5,7,True,0.0723,0.014,0.0124,0.0,0.0348,0.3,0.0,0.0,0.0196,0.0525,0.0007,0.0117,0.0001,0.0147,0.0001,0.0,0.0001,0.0,0.0121,0.0723,0.0002,0.4727,0.5452
856,0.5673,8,False,0,30,148.3,362.0,8,True,0.0805,0.0156,0.0127,0.0,0.1014,0.8,0.0,0.0,0.0425,0.06,0.0022,0.0198,0.0001,0.0434,0.0003,0.0,0.0001,0.0,0.0182,0.0805,0.0004,1.1158,1.1967
857,0.585,4,True,3,14,152.5,371.7,8,True,0.0828,0.016,0.0127,0.0,0.0519,0.4,16.608,19.3918,0.0266,0.06,0.0011,0.0147,0.0001,0.0223,0.0001,5.8175,1.2951,2.2764,0.014,2.3592,25.2096,18.5225,46.0913
858,0.1126,3,True,1,14,41.5,111.9,1,True,0.0228,0.0044,0.0107,0.0,0.0155,0.3,1.6494,1.9463,0.0063,0.0075,0.0003,0.0037,0.0001,0.005,0.0,0.5839,0.13,0.2285,0.0087,0.2513,2.5303,2.1415,4.9232
859,0.6333,8,False,0,90,163.8,398.3,9,True,0.0889,0.0172,0.0129,0.0,0.1101,0.8,0.0,0.0,0.0469,0.0675,0.0024,0.0218,0.0001,0.0478,0.0003,0.0,0.0001,0.0,0.0193,0.0889,0.0004,1.146,1.2353
860,0.3036,3,False,0,14,86.3,217.0,4,True,0.0471,0.0091,0.0116,0.0,0.025,0.3,0.0,0.0,0.0128,0.03,0.0005,0.0076,0.0001,0.0098,0.0001,0.0,0.0001,0.0,0.0104,0.0471,0.0002,0.4167,0.464
861,0.2115,9,True,3,14,64.7,166.3,3,True,0.0354,0.0068,0.0112,0.0,0.0612,0.9,7.3902,8.6773,0.0212,0.0225,0.0011,0.0095,0.0001,0.0225,0.0001,2.6032,0.5795,1.0186,0.0126,1.054,11.2808,9.0382,21.373
862,0.4883,2,True,2,14,129.8,318.6,7,True,0.0705,0.0136,0.0123,0.0,0.0227,0.2,9.4812,11.0788,0.0155,0.0525,0.0005,0.0102,0.0001,0.0096,0.0001,3.3236,0.7399,1.3005,0.0111,1.371,14.4026,10.5691,26.3427
863,0.5168,6,True,2,7,136.4,334.2,7,False,0.0741,0.0143,0.0125,0.0,0.071,0.6,9.9498,5.8117,0.0315,0.0525,0.0,0.0157,0.0001,0.0301,0.0002,1.7435,0.3882,0.6822,0.0153,0.7564,7.5556,11.181,19.4929
864,0.3613,10,False,0,7,99.9,248.7,5,False,0.0544,0.0105,0.0118,0.0,0.0928,1.0,0.0,0.0,0.0347,0.0375,0.0,0.0153,0.0001,0.0373,0.0002,0.0,0.0001,0.0,0.0161,0.0544,0.0004,1.2561,1.3108
865,0.6662,3,False,0,7,171.6,416.4,9,True,0.0931,0.018,0.0131,0.0,0.0429,0.3,0.0,0.0,0.0251,0.0675,0.0009,0.015,0.0001,0.0187,0.0001,0.0,0.0001,0.0,0.0136,0.0931,0.0002,0.515,0.6083
866,0.2316,10,False,0,30,69.4,177.4,3,True,0.0379,0.0073,0.0112,0.0,0.0714,1.0,0.0,0.0,0.0246,0.0225,0.0013,0.0108,0.0001,0.0266,0.0002,0.0,0.0,0.0,0.0135,0.0379,0.0003,1.1892,1.2274
867,0.4186,9,False,0,30,113.4,280.2,6,True,0.0616,0.0119,0.012,0.0,0.092,0.9,0.0,0.0,0.036,0.045,0.0019,0.0163,0.0001,0.0378,0.0002,0.0,0.0001,0.0,0.0164,0.0616,0.0004,1.1695,1.2315
868,0.383,11,False,0,14,105.0,260.7,5,False,0.0571,0.011,0.0119,0.0,0.106,1.1,0.0,0.0,0.0394,0.0375,0.0,0.0171,0.0001,0.043,0.0003,0.0,0.0001,0.0,0.0173,0.0571,0.0004,1.3832,1.4407
869,0.4907,3,False,0,14,130.3,319.9,7,False,0.0708,0.0137,0.0123,0.0,0.0342,0.3,0.0,0.0,0.0192,0.0525,0.0,0.0114,0.0001,0.0144,0.0001,0.0,0.0001,0.0,0.012,0.0708,0.0002,0.4699,0.5409
870,0.5558,9,True,2,30,145.6,355.7,8,True,0.0791,0.0153,0.0126,0.0,0.1124,0.9,10.5912,26.5049,0.0459,0.06,0.0024,0.0207,0.0001,0.048,0.0003,7.9515,1.7702,3.1114,0.019,3.1905,34.4568,13.5977,51.2449
871,0.2984,12,False,0,30,85.1,214.1,4,False,0.0464,0.0089,0.0115,0.0,0.0989,1.2,0.0,0.0,0.0347,0.03,0.0,0.0147,0.0001,0.0385,0.0002,0.0,0.0001,0.0,0.0161,0.0464,0.0004,1.4535,1.5003
872,0.6449,10,True,1,30,166.5,404.7,9,True,0.0904,0.0175,0.013,0.0,0.1395,1.0,6.0285,15.078,0.0569,0.0675,0.003,0.0252,0.0001,0.0607,0.0004,4.5234,1.0071,1.77,0.0219,1.8604,19.602,8.4408,29.9031
873,0.5126,3,True,3,14,135.5,331.9,7,True,0.0736,0.0142,0.0124,0.0,0.0353,0.3,14.8212,17.3148,0.0199,0.0525,0.0007,0.0119,0.0001,0.0149,0.0001,5.1944,1.1564,2.0326,0.0122,2.1062,22.5095,16.4518,41.0674
874,0.1216,10,False,0,30,43.6,116.9,1,True,0.024,0.0046,0.0108,0.0,0.0532,1.0,0.0,0.0,0.016,0.0075,0.0009,0.007,0.0001,0.0175,0.0001,0.0,0.0,0.0,0.0112,0.024,0.0002,1.1287,1.1529
875,0.1083,2,False,0,14,40.4,109.6,1,True,0.0223,0.0042,0.0107,0.0,0.0102,0.2,0.0,0.0,0.0049,0.0075,0.0002,0.0032,0.0001,0.0033,0.0,0.0,0.0,0.0,0.0083,0.0223,0.0001,0.2526,0.275
876,0.4975,8,False,0,14,131.9,323.6,7,True,0.0717,0.0139,0.0124,0.0,0.0922,0.8,0.0,0.0,0.038,0.0525,0.0019,0.0176,0.0001,0.0388,0.0002,0.0,0.0001,0.0,0.017,0.0717,0.0004,1.0843,1.1563
877,0.4558,6,True,4,30,122.1,300.7,6,True,0.0664,0.0128,0.0122,0.0,0.065,0.6,17.8924,44.8154,0.0283,0.045,0.0014,0.0141,0.0001,0.0271,0.0002,13.4446,2.993,5.2609,0.0144,5.3273,58.2603,21.7057,85.2932
878,0.4793,7,False,0,14,127.6,313.6,7,False,0.0694,0.0134,0.0123,0.0,0.0786,0.7,0.0,0.0,0.0332,0.0525,0.0,0.0159,0.0001,0.0329,0.0002,0.0,0.0001,0.0,0.0157,0.0694,0.0003,0.9546,1.0243
879,0.4944,7,False,0,14,131.2,321.9,7,True,0.0713,0.0138,0.0124,0.0,0.0803,0.7,0.0,0.0,0.0341,0.0525,0.0017,0.0163,0.0001,0.0338,0.0002,0.0,0.0001,0.0,0.0159,0.0713,0.0003,0.9609,1.0325
880,0.5451,1,True,2,14,143.1,349.8,8,False,0.0777,0.015,0.0126,0.0,0.0123,0.1,10.4157,12.165,0.0131,0.06,0.0,0.0099,0.0001,0.0052,0.0,3.6495,0.8125,1.4281,0.0104,1.5058,15.8147,11.4668,28.7873
881,0.6895,7,True,4,14,177.0,429.2,10,False,0.096,0.0186,0.0132,0.0,0.1028,0.7,25.5843,29.8546,0.0456,0.075,0.0,0.0219,0.0001,0.0451,0.0003,8.9564,1.9939,3.5047,0.019,3.6007,38.8114,28.6194,71.0315
882,0.2778,12,False,0,14,80.3,202.8,4,True,0.0438,0.0084,0.0114,0.0,0.0948,1.2,0.0,0.0,0.0329,0.03,0.0018,0.0139,0.0001,0.0365,0.0002,0.0,0.0,0.0,0.0156,0.0438,0.0004,1.4455,1.4896
883,0.2656,6,True,3,30,77.4,196.1,3,False,0.0422,0.0081,0.0114,0.0,0.0462,0.6,8.7246,21.9182,0.0182,0.0225,0.0,0.0091,0.0001,0.0176,0.0001,6.5755,1.4638,2.573,0.0118,2.6152,28.4939,10.9334,42.0425
884,0.2813,4,False,0,14,81.1,204.7,4,True,0.0442,0.0085,0.0115,0.0,0.0318,0.4,0.0,0.0,0.0145,0.03,0.0006,0.0079,0.0001,0.0123,0.0001,0.0,0.0,0.0,0.0108,0.0442,0.0002,0.5279,0.5724
885,0.5578,12,True,3,7,146.1,356.8,8,True,0.0793,0.0153,0.0126,0.0,0.1502,1.2,15.9364,9.3056,0.0582,0.06,0.0032,0.0248,0.0001,0.0642,0.0004,2.7917,0.6215,1.0924,0.0223,1.1717,12.0977,18.1689,31.4383
886,0.749,2,True,1,30,191.0,461.9,11,True,0.1036,0.0201,0.0134,0.0,0.0313,0.2,6.8853,17.212,0.0228,0.0825,0.0007,0.0149,0.0001,0.0139,0.0001,5.1636,1.1496,2.0205,0.013,2.1241,22.3759,8.4474,32.9474
887,0.4137,6,False,0,14,112.2,277.6,6,True,0.061,0.0118,0.012,0.0,0.0608,0.6,0.0,0.0,0.0262,0.045,0.0012,0.013,0.0001,0.025,0.0001,0.0,0.0001,0.0,0.0139,0.061,0.0003,0.8089,0.8702
888,0.05,7,True,3,90,26.8,77.5,0,False,0.0149,0.0028,0.0105,0.0,0.029,0.7,3.4029,25.9888,0.0077,0.0,0.0,0.0036,0.0001,0.0081,0.0,7.7967,1.7356,3.0509,0.009,3.0657,33.7857,5.9093,42.7608
889,0.1592,6,False,0,7,52.4,137.6,2,True,0.0287,0.0055,0.0109,0.0,0.0356,0.6,0.0,0.0,0.0127,0.015,0.0006,0.0062,0.0001,0.0124,0.0001,0.0,0.0,0.0,0.0103,0.0287,0.0002,0.7094,0.7383
890,0.3334,12,False,0,14,93.3,233.4,5,True,0.0508,0.0098,0.0117,0.0,0.1058,1.2,0.0,0.0,0.0379,0.0375,0.0021,0.0161,0.0001,0.042,0.0003,0.0,0.0001,0.0,0.017,0.0508,0.0004,1.4799,1.5311
891,0.3885,6,True,3,14,106.3,263.6,5,True,0.0578,0.0112,0.0119,0.0,0.0583,0.6,11.7569,13.753,0.0247,0.0375,0.0012,0.0123,0.0001,0.0237,0.0001,4.1259,0.9185,1.6145,0.0135,1.6723,17.8792,13.4698,33.0213
892,0.4183,12,False,0,30,113.3,280.1,6,True,0.0616,0.0119,0.012,0.0,0.1226,1.2,0.0,0.0,0.0456,0.045,0.0025,0.0194,0.0001,0.0504,0.0003,0.0,0.0001,0.0,0.019,0.0616,0.0004,1.5285,1.5906
893,0.5077,1,False,0,7,134.3,329.2,7,False,0.073,0.0141,0.0124,0.0,0.0117,0.1,0.0,0.0,0.0123,0.0525,0.0,0.0093,0.0001,0.0049,0.0,0.0,0.0001,0.0,0.0102,0.073,0.0002,0.2275,0.3006
894,0.4377,9,False,0,90,117.8,290.7,6,True,0.0641,0.0124,0.0121,0.0,0.0948,0.9,0.0,0.0,0.0374,0.045,0.002,0.0169,0.0001,0.0392,0.0002,0.0,0.0001,0.0,0.0168,0.0641,0.0004,1.1766,1.2411
895,0.7099,8,False,0,14,181.8,440.4,10,False,0.0986,0.0191,0.0133,0.0,0.1202,0.8,0.0,0.0,0.0519,0.075,0.0,0.0241,0.0001,0.0529,0.0003,0.0,0.0001,0.0,0.0206,0.0986,0.0004,1.1771,1.2762
896,0.3648,3,False,0,14,100.7,250.6,5,True,0.0548,0.0106,0.0118,0.0,0.028,0.3,0.0,0.0,0.0149,0.0375,0.0006,0.0089,0.0001,0.0113,0.0001,0.0,0.0001,0.0,0.0109,0.0548,0.0002,0.4345,0.4895
897,0.3275,3,False,0,14,92.0,230.1,4,False,0.0501,0.0097,0.0117,0.0,0.0262,0.3,0.0,0.0,0.0136,0.03,0.0,0.0081,0.0001,0.0104,0.0001,0.0,0.0001,0.0,0.0106,0.0501,0.0002,0.4202,0.4705
898,0.5958,9,True,1,7,155.0,377.7,8,True,0.0841,0.0163,0.0128,0.0,0.1183,0.9,5.6247,3.2835,0.0487,0.06,0.0025,0.022,0.0001,0.051,0.0003,0.9851,0.2194,0.3855,0.0198,0.4696,4.269,7.0955,11.8341
899,0.1929,8,False,0,14,60.3,156.1,2,True,0.033,0.0063,0.0111,0.0,0.052,0.8,0.0,0.0,0.018,0.015,0.0009,0.0083,0.0001,0.0187,0.0001,0.0,0.0,0.0,0.0117,0.033,0.0002,0.9421,0.9753
900,0.5779,8,False,0,14,150.8,367.9,8,True,0.0819,0.0158,0.0127,0.0,0.1028,0.8,0.0,0.0,0.0432,0.06,0.0022,0.0201,0.0001,0.0441,0.0003,0.0,0.0001,0.0,0.0183,0.0819,0.0004,1.1194,1.2017
901,0.5205,1,False,0,14,137.3,336.3,7,True,0.0746,0.0144,0.0125,0.0,0.0119,0.1,0.0,0.0,0.0125,0.0525,0.0003,0.0095,0.0001,0.005,0.0,0.0,0.0001,0.0,0.0103,0.0746,0.0002,0.229,0.3037
902,0.4705,8,False,0,14,125.6,308.8,7,False,0.0682,0.0132,0.0123,0.0,0.0886,0.8,0.0,0.0,0.0362,0.0525,0.0,0.0168,0.0001,0.0371,0.0002,0.0,0.0001,0.0,0.0165,0.0682,0.0004,1.0732,1.1418
903,0.8177,12,True,1,14,207.1,499.7,12,True,0.1123,0.0218,0.0137,0.0,0.2017,1.2,7.4502,8.689,0.0818,0.09,0.0045,0.0349,0.0001,0.0899,0.0005,2.6067,0.5804,1.02,0.0285,1.1323,11.2963,9.7974,22.2261
904,0.3756,1,False,0,7,103.3,256.6,5,True,0.0562,0.0108,0.0119,0.0,0.0095,0.1,0.0,0.0,0.0094,0.0375,0.0002,0.0072,0.0001,0.0038,0.0,0.0,0.0001,0.0,0.0095,0.0562,0.0001,0.1999,0.2562
905,0.9121,6,False,0,7,229.3,551.6,13,False,0.1243,0.0241,0.0141,0.0,0.1102,0.6,0.0,0.0,0.0525,0.0975,0.0,0.0262,0.0001,0.0496,0.0003,0.0,0.0001,0.0,0.0208,0.1243,0.0004,0.9951,1.1198
906,0.4549,6,True,4,7,121.9,300.2,6,True,0.0663,0.0128,0.0122,0.0,0.0649,0.6,17.863,10.4398,0.0283,0.045,0.0014,0.0141,0.0001,0.027,0.0002,3.132,0.6973,1.2255,0.0144,1.2918,13.5721,19.3804,34.2442
907,0.2446,11,True,1,7,72.5,184.5,3,True,0.0396,0.0076,0.0113,0.0,0.0809,1.1,2.7354,1.6043,0.0277,0.0225,0.0015,0.012,0.0001,0.0304,0.0002,0.4813,0.1072,0.1883,0.0143,0.2279,2.0859,4.1507,6.4645
908,0.514,4,False,0,14,135.8,332.7,7,False,0.0737,0.0143,0.0124,0.0,0.0472,0.4,0.0,0.0,0.0238,0.0525,0.0,0.0131,0.0001,0.02,0.0001,0.0,0.0001,0.0,0.0132,0.0737,0.0002,0.5966,0.6706
909,0.2848,6,False,0,7,81.9,206.6,4,True,0.0447,0.0086,0.0115,0.0,0.0481,0.6,0.0,0.0,0.0193,0.03,0.0009,0.0096,0.0001,0.0186,0.0001,0.0,0.0,0.0,0.0121,0.0447,0.0002,0.7587,0.8036
910,0.3496,9,False,0,30,97.2,242.3,5,False,0.0529,0.0102,0.0117,0.0,0.0818,0.9,0.0,0.0,0.0311,0.0375,0.0,0.014,0.0001,0.0327,0.0002,0.0,0.0001,0.0,0.0151,0.0529,0.0003,1.1342,1.1874
911,0.5794,1,True,4,7,151.2,368.7,8,True,0.0821,0.0159,0.0127,0.0,0.0129,0.1,21.9601,12.821,0.0138,0.06,0.0003,0.0105,0.0001,0.0055,0.0,3.8463,0.8563,1.5051,0.0106,1.5871,16.6674,23.0586,41.3131
912,0.6111,10,True,4,7,158.6,386.1,9,False,0.0861,0.0167,0.0129,0.0,0.134,1.0,23.0037,13.4275,0.0543,0.0675,0.0,0.024,0.0001,0.0579,0.0003,4.0283,0.8968,1.5763,0.0212,1.6623,17.4562,25.289,44.4075
913,0.3756,10,False,0,30,103.3,256.6,5,True,0.0562,0.0108,0.0119,0.0,0.0951,1.0,0.0,0.0,0.0358,0.0375,0.0019,0.0158,0.0001,0.0385,0.0002,0.0,0.0001,0.0,0.0164,0.0562,0.0004,1.2638,1.3204
914,0.6975,9,False,0,14,178.9,433.6,10,True,0.097,0.0188,0.0132,0.0,0.1334,0.9,0.0,0.0,0.056,0.075,0.0029,0.0254,0.0001,0.0585,0.0004,0.0,0.0001,0.0,0.0217,0.097,0.0005,1.3051,1.4026
915,0.7315,8,False,0,14,186.9,452.3,10,True,0.1014,0.0196,0.0134,0.0,0.1231,0.8,0.0,0.0,0.0532,0.075,0.0027,0.0248,0.0001,0.0543,0.0003,0.0,0.0001,0.0,0.021,0.1014,0.0005,1.1871,1.289
916,0.7873,9,False,0,90,200.0,483.0,11,False,0.1084,0.021,0.0136,0.0,0.1467,0.9,0.0,0.0,0.0624,0.0825,0.0,0.0283,0.0001,0.0652,0.0004,0.0,0.0001,0.0,0.0234,0.1084,0.0005,1.3433,1.4522
917,0.6059,10,False,0,90,157.4,383.2,9,True,0.0854,0.0165,0.0128,0.0,0.1331,1.0,0.0,0.0,0.0539,0.0675,0.0029,0.0238,0.0001,0.0575,0.0003,0.0,0.0001,0.0,0.0211,0.0854,0.0005,1.3892,1.4751
918,0.7727,11,False,0,30,196.6,475.0,11,False,0.1066,0.0206,0.0135,0.0,0.1767,1.1,0.0,0.0,0.0723,0.0825,0.0,0.0314,0.0001,0.0784,0.0005,0.0,0.0001,0.0,0.026,0.1066,0.0006,1.6015,1.7087
919,0.1238,6,False,0,7,44.1,118.1,1,True,0.0242,0.0046,0.0108,0.0,0.0321,0.6,0.0,0.0,0.0107,0.0075,0.0005,0.0053,0.0001,0.0106,0.0001,0.0,0.0,0.0,0.0098,0.0242,0.0002,0.6921,0.7166
920,0.4364,6,False,0,14,117.6,290.0,6,True,0.0639,0.0123,0.0121,0.0,0.0631,0.6,0.0,0.0,0.0273,0.045,0.0013,0.0136,0.0001,0.0261,0.0002,0.0,0.0001,0.0,0.0142,0.0639,0.0003,0.8151,0.8793
921,0.3266,8,False,0,90,91.8,229.6,4,False,0.05,0.0096,0.0117,0.0,0.0696,0.8,0.0,0.0,0.0267,0.03,0.0,0.0124,0.0001,0.0276,0.0002,0.0,0.0001,0.0,0.014,0.05,0.0003,1.0016,1.0519
922,0.5238,3,True,4,90,138.1,338.1,7,True,0.075,0.0145,0.0125,0.0,0.0359,0.3,20.1316,151.1779,0.0203,0.0525,0.0008,0.0121,0.0001,0.0152,0.0001,45.3534,10.0961,17.747,0.0123,17.822,196.5315,30.7038,245.0573
923,0.3857,11,True,3,7,105.6,262.1,5,True,0.0575,0.0111,0.0119,0.0,0.1065,1.1,11.6892,6.8372,0.0396,0.0375,0.0022,0.0172,0.0001,0.0433,0.0003,2.0511,0.4567,0.8026,0.0174,0.8601,8.8887,13.5323,23.2811
924,0.4668,10,False,0,14,124.7,306.7,7,False,0.0678,0.0131,0.0122,0.0,0.1102,1.0,0.0,0.0,0.043,0.0525,0.0,0.019,0.0001,0.046,0.0003,0.0,0.0001,0.0,0.0183,0.0678,0.0004,1.3144,1.3825
925,0.8764,8,False,0,14,221.0,532.0,13,True,0.1197,0.0232,0.014,0.0,0.1422,0.8,0.0,0.0,0.0628,0.0975,0.0032,0.0292,0.0001,0.0638,0.0004,0.0,0.0001,0.0,0.0235,0.1197,0.0005,1.2596,1.3798
926,0.4661,4,False,0,7,124.5,306.3,6,True,0.0677,0.0131,0.0122,0.0,0.044,0.4,0.0,0.0,0.0218,0.045,0.0009,0.0121,0.0001,0.0184,0.0001,0.0,0.0001,0.0,0.0127,0.0677,0.0002,0.5803,0.6482
927,0.5828,5,True,4,30,151.9,370.5,8,True,0.0825,0.016,0.0127,0.0,0.0646,0.5,22.0705,55.2219,0.0308,0.06,0.0014,0.0161,0.0001,0.0278,0.0002,16.5666,3.688,6.4826,0.0151,6.565,71.7887,26.5029,104.8566
928,0.4535,6,False,0,14,121.6,299.5,6,True,0.0661,0.0128,0.0122,0.0,0.0648,0.6,0.0,0.0,0.0282,0.045,0.0013,0.014,0.0001,0.027,0.0002,0.0,0.0001,0.0,0.0144,0.0661,0.0003,0.8197,0.8861
929,0.5151,8,True,1,14,136.1,333.3,7,True,0.0739,0.0143,0.0124,0.0,0.0945,0.8,4.9613,5.7959,0.0391,0.0525,0.002,0.0182,0.0001,0.04,0.0002,1.7388,0.3871,0.6804,0.0173,0.7543,7.5351,6.4387,14.728
930,0.5012,10,False,0,7,132.8,325.7,7,True,0.0721,0.0139,0.0124,0.0,0.1158,1.0,0.0,0.0,0.0457,0.0525,0.0024,0.0202,0.0001,0.0488,0.0003,0.0,0.0001,0.0,0.019,0.0721,0.0004,1.3308,1.4034
931,0.5897,9,False,0,14,153.6,374.3,8,True,0.0834,0.0161,0.0128,0.0,0.1174,0.9,0.0,0.0,0.0482,0.06,0.0025,0.0218,0.0001,0.0505,0.0003,0.0,0.0001,0.0,0.0197,0.0834,0.0004,1.2492,1.333
932,0.7331,12,False,0,7,187.3,453.2,10,True,0.1016,0.0197,0.0134,0.0,0.1849,1.2,0.0,0.0,0.0741,0.075,0.0041,0.0316,0.0001,0.0816,0.0005,0.0,0.0001,0.0,0.0264,0.1016,0.0006,1.7108,1.813
933,0.8295,12,False,0,14,209.9,506.2,12,True,0.1138,0.022,0.0138,0.0,0.204,1.2,0.0,0.0,0.0829,0.09,0.0046,0.0354,0.0001,0.0911,0.0005,0.0,0.0001,0.0,0.0287,0.1138,0.0007,1.7726,1.8871
934,0.5619,9,True,2,7,147.1,359.1,8,True,0.0798,0.0154,0.0126,0.0,0.1133,0.9,10.6924,6.2433,0.0463,0.06,0.0024,0.0209,0.0001,0.0485,0.0003,1.873,0.417,0.7329,0.0191,0.8127,8.1167,12.3481,21.2775
935,0.6179,5,True,1,90,160.2,389.9,9,True,0.0869,0.0168,0.0129,0.0,0.0675,0.5,5.8068,43.5775,0.0325,0.0675,0.0015,0.0169,0.0001,0.0292,0.0002,13.0732,2.9103,5.1156,0.0155,5.2026,56.651,9.4775,71.3311
936,0.2698,8,False,0,7,78.4,198.4,4,True,0.0428,0.0082,0.0114,0.0,0.0621,0.8,0.0,0.0,0.0231,0.03,0.0012,0.0107,0.0001,0.0238,0.0001,0.0,0.0,0.0,0.0131,0.0428,0.0003,0.9836,1.0267
937,0.4824,6,False,0,14,128.4,315.3,7,True,0.0697,0.0135,0.0123,0.0,0.0676,0.6,0.0,0.0,0.0298,0.0525,0.0014,0.0148,0.0001,0.0284,0.0002,0.0,0.0001,0.0,0.0148,0.0697,0.0003,0.8352,0.9053
938,0.6881,8,False,0,7,176.7,428.4,10,False,0.0958,0.0186,0.0132,0.0,0.1173,0.8,0.0,0.0,0.0505,0.075,0.0,0.0235,0.0001,0.0514,0.0003,0.0,0.0001,0.0,0.0202,0.0958,0.0004,1.1697,1.266
939,0.6732,10,True,1,7,173.2,420.3,10,True,0.094,0.0182,0.0131,0.0,0.1442,1.0,6.2617,3.6537,0.0591,0.075,0.0032,0.0262,0.0001,0.063,0.0004,1.0961,0.2441,0.4289,0.0225,0.5229,4.7503,7.9303,13.2035
940,0.5423,5,True,2,7,142.4,348.3,8,True,0.0773,0.015,0.0126,0.0,0.0613,0.5,10.3698,6.0558,0.029,0.06,0.0013,0.0151,0.0001,0.0261,0.0002,1.8168,0.4045,0.7109,0.0146,0.7882,7.8729,11.5093,20.1704
941,0.6773,7,True,4,7,174.2,422.5,10,True,0.0945,0.0183,0.0131,0.0,0.1014,0.7,25.1811,14.693,0.0449,0.075,0.0022,0.0215,0.0001,0.0444,0.0003,4.4079,0.9813,1.7248,0.0188,1.8193,19.1013,27.2022,48.1227
942,0.5982,1,True,3,7,155.6,379.0,8,True,0.0844,0.0163,0.0128,0.0,0.0132,0.1,16.9328,9.8847,0.0141,0.06,0.0003,0.0108,0.0001,0.0057,0.0,2.9654,0.6602,1.1604,0.0107,1.2448,12.8502,17.8369,31.932
943,0.7401,9,True,3,14,188.9,457.0,11,False,0.1024,0.0198,0.0134,0.0,0.1397,0.9,20.4355,23.8407,0.0591,0.0825,0.0,0.0268,0.0001,0.0617,0.0004,7.1522,1.5923,2.7987,0.0225,2.9011,30.9934,23.3533,57.2479
944,0.5579,6,False,0,30,146.1,356.8,8,False,0.0793,0.0153,0.0126,0.0,0.0751,0.6,0.0,0.0,0.0338,0.06,0.0,0.0168,0.0001,0.0321,0.0002,0.0,0.0001,0.0,0.0159,0.0793,0.0003,0.8617,0.9413
945,0.4289,6,False,0,7,115.8,285.9,6,False,0.0629,0.0122,0.0121,0.0,0.0623,0.6,0.0,0.0,0.0269,0.045,0.0,0.0134,0.0001,0.0257,0.0002,0.0,0.0001,0.0,0.0141,0.0629,0.0003,0.8118,0.875
946,0.5672,7,True,2,14,148.3,361.9,8,True,0.0805,0.0156,0.0127,0.0,0.0887,0.7,10.7787,12.5869,0.0384,0.06,0.0019,0.0184,0.0001,0.038,0.0002,3.7761,0.8407,1.4776,0.0171,1.5581,16.3633,12.6101,30.5315
947,0.05,3,True,1,14,26.8,77.5,0,True,0.0149,0.0028,0.0105,0.0,0.0124,0.3,1.1343,1.3476,0.0042,0.0,0.0002,0.0025,0.0001,0.0035,0.0,0.4043,0.09,0.1582,0.0081,0.1731,1.752,1.5684,3.4935
948,0.5766,8,True,4,7,150.5,367.1,8,True,0.0817,0.0158,0.0127,0.0,0.1026,0.8,21.867,12.7669,0.0431,0.06,0.0022,0.02,0.0001,0.0441,0.0003,3.8301,0.8527,1.4987,0.0183,1.5804,16.5973,23.8386,42.0163
949,0.05,9,False,0,14,26.8,77.5,0,True,0.0149,0.0028,0.0105,0.0,0.0373,0.9,0.0,0.0,0.0095,0.0,0.0005,0.0042,0.0001,0.0105,0.0001,0.0,0.0,0.0,0.0095,0.0149,0.0002,0.9848,0.9998
950,0.1553,5,True,2,7,51.5,135.4,2,True,0.0282,0.0054,0.0109,0.0,0.0294,0.5,4.0015,2.3547,0.0109,0.015,0.0005,0.0056,0.0001,0.0102,0.0001,0.7064,0.1573,0.2764,0.0099,0.3047,3.0613,4.7565,8.1224
951,0.5904,2,False,0,7,153.7,374.7,8,True,0.0834,0.0161,0.0128,0.0,0.0261,0.2,0.0,0.0,0.0183,0.06,0.0006,0.012,0.0001,0.0112,0.0001,0.0,0.0001,0.0,0.0118,0.0834,0.0002,0.369,0.4527
